"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000188610.8",20.5597292980708,1.40153707715951,0.44642164508209,3.13949176210259,0.00169241172968071,0.0263379260864096,"FAM72B","653820"
"ENSG00000126804.9",3921.30977943106,0.561527488601849,0.17886849836773,3.13933137319364,0.00169333841401825,0.026337939421537,"ZBTB1","22890"
"ENSG00000264365.1",3.09196619312962,-2.52713631734865,0.805072645598323,-3.13901649890303,0.00169515903140181,0.0263430970404088,NA,NA
"ENSG00000152760.5",64.6550451448166,-1.31998464221713,0.420517390455565,-3.13895375596033,0.00169552202899988,0.0263430970404088,"TCTEX1D1","200132"
"ENSG00000167748.6",254.255692558741,1.84131995664126,0.586699769863264,3.13843647334376,0.00169851747940805,0.0263752321256551,"KLK1","3816"
"ENSG00000196981.2",942.628895452825,0.602435719310496,0.191974399566029,3.13810445909633,0.00170044265236289,0.0263907215354171,"WDR5B","54554"
"ENSG00000151693.5",1550.38120575285,-0.478588007761957,0.152538588735494,-3.13748810533341,0.00170402188031805,0.0264284649531983,"ASAP2","8853"
"ENSG00000211750.2",6.51405688619683,3.02137163916348,0.963028150375368,3.13736585787842,0.00170473260647915,0.0264284649531983,NA,NA
"ENSG00000171488.10",1567.27153919452,0.736462151515331,0.234756413145887,3.13713325930595,0.00170608564845585,0.026435035145573,"LRRC8C","84230"
"ENSG00000267986.1",8.61342742252809,1.28944185499662,0.411085067406048,3.13667889503508,0.00170873156649539,0.0264616198169084,NA,NA
"ENSG00000105492.11",15.0224170282858,2.19703095218551,0.700605906055116,3.1359012723091,0.00171326868719642,0.0265174470148878,"SIGLEC6","946"
"ENSG00000223561.2",35.1515938996539,1.22613138856346,0.391068382899227,3.135337557778,0.00171656466269759,0.0265540138795111,"LOC646588","646588"
"ENSG00000227217.1",3.75890565014004,2.97665177814113,0.949507726168364,3.13494213486086,0.00171888013490803,0.0265753815640563,NA,NA
"ENSG00000147162.9",31180.037166934,0.574099507690271,0.183138746611815,3.13477905856342,0.00171983589471109,0.0265757151182733,"OGT","8473"
"ENSG00000073792.11",1314.04928430147,-0.534326993945214,0.170517263853211,-3.13356537555745,0.00172696443344997,0.0266704299534726,"IGF2BP2","10644"
"ENSG00000142327.7",4133.5406930114,0.524577253416025,0.167414647026402,3.13340118522185,0.00172793088535922,0.0266704299534726,"RNPEPL1","57140"
"ENSG00000136868.9",1379.641224802,-0.604936551180005,0.193069538039711,-3.13325736064889,0.00172877786959377,0.0266704299534726,"SLC31A1","1317"
"ENSG00000108175.12",14215.9692669101,-0.403823588777391,0.128906432386038,-3.13268765027996,0.00173213665194756,0.0267067596184802,"ZMIZ1","57178"
"ENSG00000203306.3",154.815128741883,1.3389265912723,0.427425269105407,3.13253962283195,0.00173301034363451,0.0267067596184802,NA,NA
"ENSG00000107863.12",6042.91932946187,-0.403898588778265,0.128956032377226,-3.13206432714034,0.00173581838724836,0.0267255633662623,"ARHGAP21","57584"
"ENSG00000196700.3",5453.82553544553,-0.486071836921545,0.155194601766811,-3.13201510482882,0.00173610943127294,0.0267255633662623,"ZNF512B","57473"
"ENSG00000211459.2",41984.0230609525,0.90754874479257,0.289834750425282,3.13126270559656,0.00174056384215994,0.0267796431486025,NA,NA
"ENSG00000071462.7",3051.06114251416,-0.332684169295368,0.106288910762608,-3.12999885790912,0.0017480698275499,0.02688058943467,"BUD23","114049"
"ENSG00000175727.9",15407.9707237546,-0.527556220534754,0.16860373560381,-3.12897112656163,0.00175419544740895,0.026957475774275,"MLXIP","22877"
"ENSG00000263053.3",50.1071996123712,-1.10678326203481,0.353764090486679,-3.12859131776827,0.00175646422387129,0.026957475774275,NA,NA
"ENSG00000266999.1",3.05874242500226,2.47853430026141,0.792224268102232,3.12857659132145,0.0017565522461656,0.026957475774275,NA,NA
"ENSG00000256262.1",18.4007094529338,1.64845503259281,0.526911243029184,3.12852506831309,0.00175686023922616,0.026957475774275,NA,NA
"ENSG00000183161.3",520.830243171392,0.537940963117209,0.171984888933532,3.12783853542568,0.00176096892106707,0.0270059535668549,"FANCF","2188"
"ENSG00000211793.2",10.0371460235275,2.34125885788728,0.748915539984172,3.1261987939745,0.00177081802640848,0.0271423659565024,NA,NA
"ENSG00000163519.9",127.49936286278,1.68191102907301,0.538100912974213,3.1256424000039,0.00177417149628797,0.0271791226313409,"TRAT1","50852"
"ENSG00000183918.10",266.924784537037,1.68949036126781,0.540746647131097,3.12436585641597,0.0017818874895701,0.0272759739828678,"SH2D1A","4068"
"ENSG00000241220.1",3.58092068466157,2.27946778253873,0.729597932935499,3.12427938682257,0.00178241126385515,0.0272759739828678,NA,NA
"ENSG00000213203.2",1294.54228275151,0.511223680875097,0.163642526775096,3.12402705427362,0.00178394053287144,0.0272846990747994,"GIMAP1","170575"
"ENSG00000232698.1",3.64086459900203,2.62561105958481,0.840517484694689,3.12380302301331,0.00178529929172914,0.0272908083025849,NA,NA
"ENSG00000260927.1",18.4768951975258,0.84846976960315,0.27162992600232,3.12362405015677,0.00178638545297202,0.0272927461687154,"LOC101927556","101927556"
"ENSG00000100060.13",1293.47947632095,0.752138058962882,0.240893382036131,3.12228610269613,0.00179452453229516,0.027402379975702,"MFNG","4242"
"ENSG00000105855.5",958.976720994191,-0.671081818225505,0.214966105862326,-3.12180292578448,0.00179747218930635,0.0274265620176122,"ITGB8","3696"
"ENSG00000134222.12",217.281015460353,0.640506502143662,0.205178057232646,3.12171053173297,0.00179803635274349,0.0274265620176122,"PSRC1","84722"
"ENSG00000243335.4",2423.58815183235,0.520195402118994,0.166678824511726,3.12094474893778,0.00180271853508793,0.0274832459197114,"KCTD7","154881"
"ENSG00000154640.10",1857.1514459051,-0.724644753765962,0.232221750183943,-3.1204861439205,0.00180552792005353,0.0275113327636223,"BTG3","10950"
"ENSG00000105568.13",13473.1399707139,-0.444146495477013,0.142380578353936,-3.11943174140601,0.00181200238971392,0.0275952055581272,"PPP2R1A","5518"
"ENSG00000196358.6",133.634576983129,0.988677288684929,0.316998238982529,3.11887312641954,0.00181544115778936,0.0276303960938146,"NTNG2","84628"
"ENSG00000166960.12",63.4494815591143,1.01696147172119,0.326094642751646,3.11860833756694,0.00181707326104171,0.0276303960938146,"CCDC178","374864"
"ENSG00000111801.11",2185.48269250455,0.89209551636645,0.286057929457003,3.1185834214064,0.00181722690844795,0.0276303960938146,"BTN3A3","10384"
"ENSG00000224557.3",20.7437157677463,2.36202303291853,0.757670593961768,3.11748014472595,0.00182404232932689,0.0277192073636172,"HLA-DPB2","3116"
"ENSG00000171643.9",9.69476130526922,2.41598899512068,0.77503282097719,3.11727313957429,0.00182532370440181,0.0277238701243046,"S100Z","170591"
"ENSG00000148180.12",89289.2067575497,-0.755493963792208,0.242397478953932,-3.11675668844638,0.00182852417678789,0.0277576605022742,"GSN","2934"
"ENSG00000163564.10",482.548181722988,1.65627643762156,0.531464762975451,3.11643697382449,0.00183050804696511,0.0277729562240339,"PYHIN1","149628"
"ENSG00000114993.11",1952.85676502264,-0.542592323442722,0.17412976977603,-3.11602274637253,0.00183308132262449,0.0277801076760716,"RTKN","6242"
"ENSG00000180332.5",3.2703279931067,1.89713285807189,0.608831742101583,3.11602159822239,0.00183308845981288,0.0277801076760716,"KCTD4","386618"
"ENSG00000012171.13",4211.41067581399,-0.973943315116541,0.312573110766712,-3.11588963211695,0.00183390896427385,0.0277801076760716,"SEMA3B","7869"
"ENSG00000255031.1",167.238050930595,0.819647683904265,0.263074053588783,3.11565383481518,0.00183537588354119,0.0277875322698136,NA,NA
"ENSG00000114354.8",6197.34195784877,-0.349083153277473,0.112053772139748,-3.11531817815213,0.00183746589795247,0.0277971788637617,"TFG","10342"
"ENSG00000163320.6",7574.48552402652,0.457006285095131,0.146707540389646,3.1150838183324,0.00183892646925612,0.0277971788637617,"CGGBP1","8545"
"ENSG00000260907.1",4.3508371224552,2.6461488873869,0.849495211814734,3.11496621827222,0.00183965977523333,0.0277971788637617,NA,NA
"ENSG00000161570.4",1256.42583351036,1.33045701419834,0.427161537409474,3.11464609446561,0.00184165729801814,0.0277971788637617,NA,NA
"ENSG00000105835.7",5714.33494084366,-1.28476132321808,0.412493495134352,-3.1146220204021,0.00184180759697088,0.0277971788637617,"NAMPT","10135"
"ENSG00000234028.3",151.600043758698,0.639127665292072,0.205203039729219,3.11461109998882,0.00184187577890153,0.0277971788637617,"EIF2AK3-DT","101928403"
"ENSG00000101307.11",109.047982125251,1.28687284436264,0.413197762146431,3.11442355756659,0.00184304706764904,0.0278001076248567,"SIRPB1","10326"
"ENSG00000158717.6",2474.07469228074,0.886415802368421,0.284747805355834,3.11298554614219,0.00185205087801125,0.0279211146675485,"RNF166","115992"
"ENSG00000185974.6",330.661372363202,-1.08408646001807,0.34832304775019,-3.11230183308328,0.00185634596484413,0.0279710434363803,"GRK1","6011"
"ENSG00000226754.1",83.6005193842332,-1.31081595220414,0.421311329174013,-3.1112762972076,0.00186280554287516,0.0280535161904248,"LOC100507564","100507564"
"ENSG00000002745.8",28.9535518879842,1.47545109924239,0.474365119960916,3.11037012873957,0.00186853043467039,0.0281248432833351,"WNT16","51384"
"ENSG00000160957.8",711.991193733298,0.73164137880781,0.235274228938973,3.10973871684683,0.0018725290492519,0.0281677593658055,"RECQL4","9401"
"ENSG00000143799.8",4971.25906106166,0.553370662297866,0.177955156309515,3.10960735150261,0.00187336194882256,0.0281677593658055,"PARP1","142"
"ENSG00000150938.5",6892.40237087362,-0.622824870480506,0.200311741120522,-3.10927790351425,0.00187545225478958,0.028184292522057,"CRIM1","51232"
"ENSG00000251600.1",11.2086659669569,1.54308998294163,0.496333302249854,3.10897934099299,0.00187734844675642,0.0281978926152727,"LOC101927636","101927636"
"ENSG00000161031.8",5.62036087659886,1.77906405620935,0.572300373352584,3.10861942267736,0.00187963665480693,0.028217363354062,"PGLYRP2","114770"
"ENSG00000249993.1",5.80346540278579,2.4609495731594,0.791964177265683,3.10740011203035,0.00188740756858961,0.0283190772738593,"BFSP2-AS1","85003"
"ENSG00000145882.6",748.377528647069,0.853724904343463,0.274803911149871,3.1066694093661,0.00189207861427786,0.0283651873780366,"PCYOX1L","78991"
"ENSG00000178297.8",32.5476154109162,-0.962931739916692,0.309962472352926,-3.10660749543993,0.00189247488904364,0.0283651873780366,"TMPRSS9","360200"
"ENSG00000154611.10",7.22628876056478,1.99485605274871,0.642190928503707,3.10632860759446,0.00189426083194406,0.0283770048168218,"PSMA8","143471"
"ENSG00000197165.6",533.92906565447,-0.776039349253695,0.249869539085401,-3.10577812763507,0.00189779054135045,0.0284142493564393,"SULT1A2","6799"
"ENSG00000149179.9",1650.72672548668,-0.333622040502668,0.107425752957003,-3.105605791157,0.00189889681380873,0.0284142493564393,"C11orf49","79096"
"ENSG00000180921.6",3958.78007301256,-0.559654913961994,0.180215619630898,-3.105473960072,0.00189974347145485,0.0284142493564393,"FAM83H","286077"
"ENSG00000153250.13",5241.92789001033,-0.34476289646505,0.111034236450117,-3.10501434050874,0.00190269799445892,0.0284434853107553,"RBMS1","5937"
"ENSG00000106144.15",2286.1526284322,0.438781949800295,0.141342604270428,3.10438563138955,0.00190674629222612,0.0284890328367902,"CASP2","835"
"ENSG00000168067.7",2178.0601027228,0.580816251599266,0.187151731789077,3.10345111983177,0.00191277829032185,0.0285641558021396,"MAP4K2","5871"
"ENSG00000260552.1",60.0864379817192,0.845847362028957,0.272677683932418,3.10200435118334,0.00192215133075597,0.0286890666617764,"LOC101927809","101927809"
"ENSG00000243697.1",7.52683531803168,1.12482340078278,0.362713362774718,3.1011358174896,0.00192779845710237,0.0287582645556625,NA,NA
"ENSG00000105246.5",97.6897904400498,1.69474012423266,0.54668079703363,3.10005424267428,0.00193485205422797,0.0288459452692726,"EBI3","10148"
"ENSG00000173020.6",8624.28413764648,0.720948569793926,0.232580869010355,3.09977588810982,0.00193667120117649,0.0288459452692726,"GRK2","156"
"ENSG00000226777.3",437.958762034046,2.67380251518661,0.86258129430826,3.09976872073355,0.00193671806328426,0.0288459452692726,"FAM30A","9834"
"ENSG00000198612.6",2762.58297609512,-0.383701380769866,0.12380348532953,-3.09927769600801,0.00193993098642421,0.0288654966965451,"COPS8","10920"
"ENSG00000008513.10",15452.2268365787,-0.719827552094149,0.232258029766251,-3.09925797966425,0.00194006009855857,0.0288654966965451,"ST3GAL1","6482"
"ENSG00000100079.5",30.1643226364369,1.93938706636795,0.625845953204464,3.09882496872893,0.00194289765327976,0.0288926045167291,"LGALS2","3957"
"ENSG00000261770.1",183.197201586668,1.03872339311346,0.335288594925925,3.09799798988972,0.00194832750134079,0.028958213562248,NA,NA
"ENSG00000211701.2",2.33929600923796,2.51067469188833,0.810506711163084,3.09766058356938,0.00195054687150473,0.0289648830118439,NA,NA
"ENSG00000153563.11",819.395498167883,1.23136887403306,0.397520931820446,3.09762021434698,0.00195081256505529,0.0289648830118439,"CD8A","925"
"ENSG00000135828.7",1472.73869502904,0.467798340903043,0.151036207420237,3.09725958360078,0.00195318756235656,0.0289850181397597,"RNASEL","6041"
